"ID","ZNF747","PLEK2","MARCHF2","ERH","RAB3D","KANSL1","DIPK2A","SMARCA4","PUM2","SNAP47","ATP5F1E","AIP","FHL3","CHEK2","BNIPL","NDUFA4","ETV5","PRKCSH","COX16","RGS12","SDSL","PES1","GPSM3","KDM7A","ASXL2","GPATCH8","RAB3IL1","MSL2","SIGIRR","EIF1","SOX21","AGO4","SRRT","UTRN","NDUFV1","PRDM1","ATP5MPL","TAP1","BRD4","ATRAID","AXL","ARHGAP30","CSAD","IRF2BP1","MRPL47","SLC15A3","BATF","FOXP4","TTC13","TCHP","ELAVL1","RHOG","CASP9","NUP210","RPS26","TLCD1","TUBB6","HSH2D","SNRPE","MARF1","PREX1","MUTYH","NLRC5","RIBC2","THSD1","HIVEP2","AGO1","FSCN1","LYPD3","ANP32B","TUBB","BICRAL","NFATC3","SIX1","ACTL6A","SLC25A17","TMED4","CASP4","PREB","TARBP1","DUS3L","FAM117B","PHF6","TET3","MARCHF8","PLPP3","DGCR8","ALOX12B","LYPD5","RNF169","PAN2","HTR7","NDUFA4L2","EPS8L1","CDH3","PIK3R3","SLC44A4","TRIM29","DRG1","ATG4D","MLLT1","SECTM1","XAF1","RAVER1","AGPAT4","EAF2","CBX5","EIF3B","FAM241B","FBXO9","ISG20","FOSL1","TACO1","GGA2","LRP12","PHLDB2","AARS1","MPEG1","PHIP","SPINK7","LIN54","CISD2","LAG3","MNAT1","POU3F1","ARHGEF19","LSM5","RAB11B","TSC2","FGFR2","NME1","CAV1","NDUFB3","VKORC1","GZMB","MSH6","PHF1","DUOXA1","FKBP14","SERINC5","NEK6","ADAP2","ASNS","SLC44A2","PLEKHA7","BCAS2","EXOSC9","NT5C2","HNRNPH1","SERPINB5","CXCL11","CHPF","DUSP16","PARS2","RELB","UBA7","RMI2","SELENOI","SPOCK2","CERCAM","P2RY1","TOMM20","ICK","NDUFB1","DLG5","IFT122","TOE1","LIMA1","SNAI2","ZYG11B","TCEA3","TMEM9","YIF1A","ANP32A","CSTB","GATM","KAT6A","VAV1","CLIC6","HIBADH","ZNF362","ZNF589","DSP","FAM172A","MFSD6","PLEKHO1","SPRR2D","VEGFC","AC004151.1","MAP4K1","PIMREG","SMARCA2","GNAI2","HNRNPM","PALMD","EVPL","UCHL3","SEC62","ZNF440","RAD54L2","SINHCAF","WEE1","BUB1B","PARD3","LGALS8","NINJ1","CEBPZOS","KMT2D","PTPRJ","TTLL1","ZBTB18","ATP1B3","EIF4A2","NENF","AFTPH","ARHGEF16","HERC1","CD8A","SH2D3C","TNKS","ZDHHC4","H6PD","PDIK1L","SPOP","TMEM150C","ZNF672","APOL4","CDC37L1","CHTF18","PPT1","USP54","CNFN","FBXL17","KDM4B","MT2A","SSR2","DESI2","HOOK2","HS1BP3","RPRD2","SBNO1","SAFB2","TPD52L2","TRAF1","TXLNA","ZMIZ1","ALDH1B1","CC2D1A","CCDC93","FSTL3","KRI1","ARHGEF25","MRPS5","ADCY9","FHOD1","PEX19","C19orf71","DSG2","FAM83B","ST13","FZD2","PSMB10","WDR72","TMEM140","PRPSAP1","WASF2","CCND1","ING1","MYO1F","GLRX5","REC8","SMG9","ZNF764","KMT2E","LAPTM4B","SPINK6","VCL","AURKAIP1","MLLT6","DENND1C","GBP4","KLF11","ZBTB21","UXS1","STAT5A","TNFRSF1B","ACTN1","APBA3","GLTP","MEAK7","SAP30L","USP34","ZNF398","CUEDC1","DSG3","GMIP","ITGB2","TAGLN","AKNA","IFI27","RAVER2","APH1A","ITGA3","CEP350","IFT140","SHISA4","CBX7","LONRF1","TYMP","CYTH4","PXMP2","CYP4X1","NEK2","HAX1","TMEM63A","DAD1","DUOX1","MGAT3","MYL12B","RUBCN","SP1","RASGRP1","SNU13","TMPRSS4","ZNF292","CBFA2T2","FAM83E","PYGL","SDCBP2","SPRR2E","COA1","FAM102A","MACF1","CERK","FAM102B","UBOX5","ANAPC2","IGSF9","INTS9","KMT2C","RASAL3","CYP2C18","GPN3","MUC4","SPRR1A","DCP1A","ISLR","NRF1","C1orf115","DENND2D","SERPINH1","WAS","CNST","PLA2G4F","RBM33","TMEM79","AGFG2","COPS9","DENND4B","GBP6","IVL","SAMHD1","SDHB","SYNRG","CYSTM1","RBX1","RPA2","YTHDC2","ANAPC16","CD38","CHMP7","EMILIN2","RAB13","SDR9C7","GBP5","GOLM1","PMEPA1","UNC50","ILF3","PSMB4","AHSA1","EIF2AK4","EPB41","SBSN","DPM2","ESRP2","NTRK2","RCCD1","TXNRD1","MRPS23","NUP43","ORC1","TMEM175","USP19","NUF2","USP6NL","CD27","MTFP1","SART3","ETV6","KIF13B","PPFIBP2","RABEPK","SRP9","APC","FAM83G","INTS14","SPRR2B","TMEM106B","TMEM131","TMLHE","CINP","COMMD8","HMGN2","MDM4","RFX1","SLC45A4","CABIN1","GALM","SESN1","BCAT2","C10orf99","KAT2B","KLK11","PARK7","TYSND1","CCDC120","APOBEC3D","CDSN","ECHDC2","NCBP2","RAPGEF5","REV1","SPRR2A","FMNL1","IFFO2","PAX9","PRNP","SMC3","ABI3","APBB1IP","ARHGAP4","KLHL26","MTHFD2","TIFA","ALDOC","FERMT3","KNTC1","NKG7","HTRA3","ZNF384","ATE1","KITLG","MAN2A2","MICAL2","MRPL21","MTX1","RAB6B","ENTPD4","FAM210A","RIPOR1","SNRPD3","UQCR10","HDGFL3","PARVA","PTPRS","SETD1B","SFT2D2","UBE2T","CETN2","FUZ","NFIC","RABGAP1L","STX19","TYK2","BABAM2","GPC1","RBM14","TMEM35B","SMG6","GBP2","DEFB4A","MAD1L1","AC093012.1","CAMSAP1","CYB561D1","MTMR12","ALOXE3","HDHD5","RNF113A","KRT16","PSRC1","MANSC1","RFX5","MBTD1","ASF1B","RAB9A","WDR34","C2orf76","DSC2","NDFIP2","PANX2","PIGC","PRKX","RSBN1L","TIMM22","CACYBP","RBBP4","RPS29","CHERP","PITX1","S1PR2","DUSP9","NDUFA12","TSPAN10","ZNF641","AMPD3","DLX3","OCIAD2","SGF29","SLC29A3","THUMPD2","JPT1","NCOA1","EIF4EBP3","GPX2","KLK12","TIMELESS","AC091230.1","MYL9","ARID2","DLG3","NDEL1","WDR62","DOT1L","CXCR3","RTL8B","PRRC2B","REPIN1","SH2D5","WFDC12","ASPSCR1","S100A7A","PPM1M","RPL36AL","ARHGEF11","CROCC","N4BP3","SFMBT1","TBL1X","WDTC1","MAU2","FIBP","SEMA4A","COA8","MRPS14","NAPA","PARVB","KCNAB2","LGALS9","RNF39","VSIG10L","GAREM1","TMEM129","ZBTB48","CTLA4","LMTK3","EGLN2","FAM3B","S100PBP","CNTRL","SLC35B1","HMGA2","MAST4","SLC9A8","CIC","TTC22","INTS10","PDGFA","AMIGO2","SYMPK","ZNF791","DOC2B","ELK4","INSR","SLC25A4","IL36RN","MAFB","NEDD8","ANKRD22","PPARA","RALGAPA2","DHX34","P4HA1","TUBA1C","CD151","CKS1B","CRB3","ENO2","MAP3K14","MFHAS1","PLOD1","WDR90","PCM1","RBM15","FAM83C","RFC4","AIFM2","CSF2RB","FKBP10","FXYD5","SLC25A23","ZNF507","KCTD20","CEP68","MRPS24","TBPL1","MRPL33","CORO1C","SLIRP","CUL9","PCBD1","PEX1","CAVIN1","BCOR","KDELR2","RERE","CPEB2","CCL5","IL34","ZNF48","ARSJ","CSTA","SLC10A6","TGFBI","FUCA1","SLC31A2","ALCAM","H2AZ1","MGRN1","PPT2","ITGAL","MTUS1","CEP192","ABLIM1","NOTCH3","TAF13","FAM171A1","ZNF710","BARX1","PPP6R2","GZMH","CD5","MET","PLA2G4E","TOMM22","MGA","RECQL5","POGZ","LAMC2","INPP5D","RHEB","SEMA4D","ANKRD65","ZNF689","ZNF302","TCTN3","PIN4","BCL6","ITGA5","STK40"
"Patient_01",1.26007665831369,0.312583889495384,0.977517151909158,0.25798710714987,0.643179670836861,0.62378092965517,1.54105584351004,1.41500448374904,1.62478845798125,1.5656290488794,-1.21102008963755,1.5346112694337,-1.68430794366673,1.39448134763542,-1.37662461425928,-0.801384993159634,-0.845827325823281,-0.659302039571867,-0.45512100967337,-0.0523433581145881,-1.36564033427924,-0.269872824530807,-0.532605378701295,0.813546626524409,1.10130131060317,0.766615588830234,-1.01482605512793,1.42913746855825,1.62341301168131,1.01014935675535,0.157822529916101,1.5754017540296,1.0956435764847,0.184428215573815,0.0730563437822418,0.242544320952481,-1.26116467218474,-0.523674563594073,1.3088151386068,0.00472026161236516,0.621437931852221,-0.393272470555319,-0.118873497048342,1.65397510506442,-0.245846169823426,-0.906789994441987,-1.02148627489345,0.138549240436967,-0.419679604709079,0.0764665216978626,1.39430589202804,-0.525376292849663,0.949696088144417,1.53607972239007,-0.891424252500431,1.46894926080276,-0.935090989240958,-0.645851337607204,-0.636345192359797,0.673819544468628,-0.41586701418924,0.574673502357394,-1.02179330525768,1.63912267221543,-1.52977578046836,0.382681957802097,1.61565515175219,-1.22714446266173,-1.13717367132436,0.516648817319973,1.09105362431495,1.38005113176421,0.295211054475581,1.65383867073441,1.72828984501902,0.813702198274619,0.125914474017617,-0.963350605480738,0.13392083926328,1.10308368631408,0.442365163792592,0.65960133060603,1.51006639252792,0.374544637750533,0.707074337228152,1.14236751948825,1.74560654112004,-1.13901624505082,-0.990911020828624,1.38623179049255,1.1334836643216,-0.794139567816653,0.0961799212889211,-0.917972062356091,-0.96465202674176,1.63189983685681,1.78551004441995,-1.15244356802762,1.09063527408363,1.62516688432559,1.35374736041533,-0.679642039775388,-1.3667078705216,1.62825685022328,-1.10519424753005,1.37716835505138,1.78172041208338,-0.674351239002546,-0.10587264314285,0.82326107959242,-0.721166980001124,-0.863092663049386,0.323986390573625,1.74709562562548,1.29061151185046,-0.550134864218589,0.654123180297672,-0.454439576445126,1.67411674374112,-0.646584858084471,1.73142594199649,1.24634547641121,-0.773828438140868,1.65339769248631,-1.13631327124155,-0.0451886025100043,-0.481764487443024,0.338033995470198,1.481617624907,1.73644880770025,-0.336369527033181,-1.21655586579478,-0.471089063380191,-0.628947346268817,-0.271575336512902,1.77548832371475,-0.769825552076407,-0.686798938865022,-0.829965733160018,1.39465756830921,0.391981320206008,-1.45203706549312,-1.32457718781876,1.50129532115119,1.74090104152343,1.0314227627162,1.2071924025528,1.06240320239068,1.13476816649838,-1.32039890434764,-0.213633467825169,-1.35250589056796,-0.0606448861984837,1.53219104386841,1.78324657778986,-1.1583530877589,1.05218961598186,-0.427614348565657,-0.0638736247672212,-1.38369582481211,-1.01619253164644,0.820594266254315,1.33732071005959,-1.10918114571554,1.68930481772475,1.57786504434979,1.00969552315648,-0.436744043120807,-1.30076708534976,1.34766871161628,1.72967636459935,0.792780100370961,-0.283348978327675,-0.0465104303690761,-1.20674766349436,1.75469189963221,1.69269358479077,-0.596700891029443,1.61165017663253,1.07732602160555,1.27646207530368,0.447445314466743,-0.12842641006292,1.57093686908996,0.855557678894098,-0.806962690026711,-1.06843326532882,-0.735305207537234,-0.0139549516838329,-0.508265168889429,1.77749007964188,1.6622408609759,-0.857135043519845,1.02799953377718,-1.42893590806809,-1.57596595980004,-1.49930663618837,-0.615861420236485,1.63423744815595,0.288835532794624,1.71228658852675,1.72170500959055,1.71309635014443,1.65879852353958,0.712193012323029,1.70715540719329,-0.8892164871445,0.338562394506505,-0.281969620484033,-0.572724166761512,1.78212088637747,-1.5406309517212,1.48765514579796,-0.276520146626055,1.00900474707274,-0.953388953417012,0.92595582882091,-0.212149162311309,-0.313025863319114,0.117260472051435,0.260008313088039,-0.467557323590891,1.72964496879892,0.898109771265953,1.76569802129852,1.54592254327514,0.413891197047738,1.46838773799614,0.316533305485059,1.34711970089623,1.74645691625425,-1.19161676983972,1.51531412618425,0.514313832394448,-0.571125782508066,0.137241068198738,1.40417979912336,1.22902838893506,1.40707421618465,1.4512732497856,0.859003226295137,-1.24286238342792,-1.1029271180824,1.47822139696388,1.06435014820523,-0.364142180295742,1.6483417265571,1.38334659595571,1.29199602465009,-0.781136211128879,0.0596860095871393,-0.852627172094225,-0.103423741551967,1.38461603152403,-1.46174570036267,1.7122538925367,0.0190059699841649,1.59443383184881,-0.625591325021247,1.23107634343887,-1.5393708362983,-1.2730882716001,-1.07902774328015,0.903057660512369,1.69530114314662,1.54900796670982,-0.133944594730833,1.72798609614127,-0.572857501204194,-1.25932754383973,-0.507723969754362,0.430516006860681,1.60853680696826,0.81689876929726,1.34737183873055,0.175943423599402,0.985623046490021,-1.32297346101497,1.11359921257006,1.35544937157488,-0.0768756195760637,1.70178972250946,1.56069245642122,1.66106726206264,0.909144419849486,-0.150266722370411,-1.38723638270289,1.67759985242974,-0.838227473741746,-0.712785906261501,1.75753082453606,0.587095517293102,1.5017167907338,1.13435320146349,-0.0846208727522305,-0.483951137786578,-0.433895048449173,0.4490920297541,0.220519535130153,-1.22470195491727,1.70590297364592,1.63030895486151,-0.921620158388606,0.55579912863372,1.44566053929655,-1.4777355121187,1.70231255610466,0.0411395290740432,-0.477073488731635,-0.679641079666443,1.25152252414897,1.78497354133959,1.68223762452902,0.959386194641431,0.139087314375121,1.21420971733243,-1.59856699204981,1.78115475906856,0.103254295492931,-0.429109057443024,1.41080215023924,-0.562847498723087,0.0625558006529093,1.75990462091981,1.58690952461375,1.75481766346459,1.76735113180312,-1.37037918565668,-0.977288839527558,-1.04823434390544,1.77165030055675,-0.637006880199527,-0.954255454212194,0.721514144516877,1.58778792289309,-0.92414178212161,-0.199295532661482,1.589976577791,1.57433282619653,0.839508577915357,-0.595861809945243,-0.291537192847869,1.69599197562628,1.54801805946943,-1.12068412723674,0.609538895095856,0.263083945904967,1.72431377005018,1.08448989216886,1.67358131560895,-1.39494077295153,-0.501305883230792,0.14162041146956,-1.14560429201084,1.10232658266816,-1.62642907735336,-1.15292056528856,-0.906337817608254,0.797625865361564,-0.488720766557559,-1.54197023886588,-0.182756565631661,1.22186257591834,0.185736506408702,1.36995136336664,0.227958647694153,1.77054114943283,1.10085056239303,0.619602574122786,-1.47808170889321,1.72945350309075,-0.408534580748375,1.40667291589419,-1.76607422431187,-0.115064634880167,0.557118790256299,-1.24299924747518,0.946626504450877,1.20898185438435,0.181115784810877,0.281036922057017,1.01435252729965,0.0467116559256213,-1.34930628321003,-0.322056513976861,-1.47475536214541,1.71455003960588,0.787203079619923,-0.57290283834413,1.13971334026856,1.34431476683746,1.70817942169426,-1.08332727195054,0.833484306289349,1.13353094959407,1.61040008231981,-0.216219795485402,0.517099504242103,1.53473554086076,1.51838106291469,1.67617237384685,1.57149351834513,0.127286449471502,0.618993559015968,0.750071236691324,-1.78680156461999,1.07597001806855,-0.727148732375353,1.18051724763654,1.48691417125155,1.4319846509895,-1.45576018845818,-0.742900082779092,1.77598092968606,-0.241501167281712,1.34506637582146,1.72946992467499,1.13214988637915,-0.792193162065825,1.07153507091885,1.78815502324498,-1.34411279157002,-0.370404766230925,-1.02578927670105,-1.60225135212831,0.173303905894807,-0.500495540960515,-0.855578898406403,-0.857321106318467,1.64960413130742,-1.30857753789048,1.69633420657576,1.53162747480552,-0.838500412760012,-0.526798612651661,-0.957432592487571,1.76779006600958,-1.04732965341113,1.55244318262355,-0.424413846182239,-0.463910306717527,1.09060317266237,1.54595698933189,1.78296281985319,1.66065610116438,0.808450874201963,-0.577165323138549,1.64589380606109,-0.296958436526317,0.238246485300884,0.961384370307189,1.55368199575154,1.76869860422406,1.53983166418283,0.289641169820612,0.430877584779251,0.053729344536213,1.19529311975341,1.54965863045586,0.79290971487631,-0.541611596877545,-0.324162262158681,-0.863964705247108,1.77873226963082,0.719749360572033,1.51821052805078,-0.54865781396926,0.336363561771843,1.39625426578537,0.358250578761794,1.77379952468212,1.23307659110075,1.46794629356981,0.26270029012178,0.724213768337316,-0.2602631096595,-1.20501376039318,1.70498194351301,1.70920548912435,0.948663163926621,-0.773219977391204,-0.568481186416191,-1.10467213071493,0.32790717912009,1.08327040116195,1.32738028735609,1.39329234048195,-1.19046820733769,1.57209755463395,0.17388059263431,-1.42797687153589,1.71022937225992,-1.58369148096369,1.64063472479374,1.49729488163584,1.77248509917522,1.72251297292,1.75072705017578,-0.294518712119671,-0.323442013190409,0.368563138980622,-0.795815246570084,1.22976519347338,1.00882838992359,1.24699278577932,-0.437992434444987,0.624680585615385,1.7801495946736,0.650648055236102,1.37078478917315,1.43998152587443,1.18838498219993,-1.54975744045303,-0.748666331934833,-0.679796562810359,1.73364457758005,1.19963588214473,-1.69790902284392,-0.763525365859306,1.1848774359903,0.868573972696073,-0.538431030970451,-1.0795494353375,0.858812031262514,1.69186105453762,-1.23218079304463,-0.61856036912254,1.74154189042211,-0.0337883722896733,-0.515784816428028,1.41849917029718,1.64174778031901,-1.40036673646474,1.64632839491567,0.882853655454962,-0.259660158722246,-0.562466312150221,0.971637611532969,1.71388499943466,-1.07291533152291,-0.593443256502049,-0.218467010547113,-1.21862292406648,0.482140331854262,-0.296591963903114,-0.157064787789044,0.98713322783381,1.75633719451384,1.66820895688209,-1.3223623750152,1.60999331117351,1.16787084480593,-0.332938930943491,1.12497345036336,-1.03469033502037,0.901020241769205,-1.05274787109262,-1.45549909653833,-0.743965609036459,-0.817429027477828,-1.20319843435903,-1.47566114785163,1.04144326474907,0.626557679432142,-1.4153715120819,-0.61291141262512,-0.879725886971913,-0.29963897289495,1.78396984533677,1.65552079318317,0.957221395556112,-1.44862072612344,-1.32526547927363,0.277858008657543,1.76995470790303,1.17172354544576,-1.14130693437754,-0.171554123365629,-1.61614394421769,-1.32575327967333,0.053257622906397,0.912453571576605,1.7728732947156,0.821944037260792,1.17041825208573,1.47490279886364,-1.48484801267217,-1.11287930541272,0.11340698436448,1.44781687644286,1.17232102178406,0.768891162087908,0.529569771690412,-0.0872356229126008,0.883914000739505,-0.313224554026376,1.4179418989503,1.58056231330793,0.0704743379152359,1.71952663105851,-1.23984821490836,-1.27163998123055,0.588493155512812,0.469571016466112,1.71539320618862,-1.02620470762398,1.28083895802216,-0.36286862668753,0.53183420062148,-1.07238934694258,-1.14197466839343,1.64580922049401,1.61839193469424,1.452987184568,1.59514136904016,-0.252683246817807,1.63650581638192,-0.411466436744184,-0.563762812598218,-0.830982232035867,1.77545618130292,0.944183602984757,1.34708840269233,-1.21885647324178,1.49401786267316,-0.936231143768272,-0.219495644462912,0.991067360594874,-0.138420831029977,1.74912627194672,1.60864664116447,-1.26914647349958,-1.34431440705751,-1.17183768075248,-0.697183560733778,-0.0587259140654998,0.911640011975612,1.53885779689188,1.60590859625169,-0.99064752925724,-1.36638226242449,-0.441217595598547,0.116612844576204,1.6196366373797,-0.660576315956353,-0.573179516109094,-1.49944472692397,1.62969845879947,-0.0972480823176815,-0.870442100156394,-0.340157849875579,0.797131991237064,-0.235156399868105,-0.576176234659429,-1.02836722114622,0.650319828138267,1.6096568408357,-0.718239921070598,1.55460917094573,-1.0381816147841,1.29074847868676,0.757939891652608,0.785282988804684,1.1380872433191,1.66622258376474,0.951209907219435,0.973967879354234,-0.867719703500678,0.244082462820839,-0.907835172465242,0.169309521516784
